"","cECs.1","pericytes.1","cortex.astrocytes"
"Sdc3.4",1.50655369876489,9.31190972609081,0.64031874757201
"Sdc4.4",0.114843299435552,0.214111854714182,2.46743274606637
"Tspan1",0,0,0
"Phex.1",0.0569205399672365,0.122522654309868,0.116166277656532
"Notch1.7",0.910763041409691,3.83776401647847,0.783600708395036
"Notch1.8",0.910763041409691,3.83776401647847,0.783600708395036
"Itgav.16",0.130285938688516,1.20868976967718,2.07659069026253
"Itgb3.11",0,0.0270895371237069,0.0207697858825573
"Pdgfrb",0.0758526782795424,21.520745425963,0.631463956614381
"Notch1.9",0.910763041409691,3.83776401647847,0.783600708395036
"Notch2.4",0.154245666680735,0.560892233782178,1.06528457866335
"Cdh7",0,0,0.0153603660359196
"Plaur.2",0.0913073008302006,0.00855188263252594,0.00198800453988301
"Lrp1.14",0.0774387228926051,4.16004694737106,2.64922681385911
"Cd44.8",0,0.0477262608666723,0.344087069108135
"Itga2.8",0.0224059886372099,0.0179614946703365,0.02901896088314
"Sdc2.5",0.0725444892721416,8.83067083031344,2.07091700186607
"Cd151",3.33250143892014,4.43163961591276,0.746881433822672
"Cd44.9",0,0.0477262608666723,0.344087069108135
"Erbb4.7",0,0,0.0031390844342208
"Cd44.10",0,0.0477262608666723,0.344087069108135
"Ephb2.4",0.0235248486786007,0.115940471190583,0.0701062062034904
"Lrp1.15",0.0774387228926051,4.16004694737106,2.64922681385911
"Mst1r",0,0,0
"Acvr2b.10",0.0897456943567004,0.271630103964823,0.089911334595612
"Agr2",0,0,0
"Fzd1",0.180158911901771,0.0954344604242467,0.958163271038382
"Fzd10",0,0.282774828337189,0.39391907491369
"Fzd3.1",0.0927248529224167,0.143727678725031,0.283000791728159
"Fzd4",1.85188425241448,0.125947857910103,0.766444675239733
"Fzd7",0.0331743046044716,0.174149357017692,0.363650843962712
"Insr.5",1.3389573598971,0.422276851119824,0.607581530693606
"Fgfr1.13",0.22509922902746,1.48486520874921,2.99763543102149
"Gfra1.2",0.0253621389648524,0.0182732054298261,0.19384438808671
"Robo1",0.0320285622053485,0,0.226494040341187
"Robo3",0.0186948752508241,0,0.000750612186119853
"Fzd4.1",1.85188425241448,0.125947857910103,0.766444675239733
"Lgr4",0.0581843858640945,0.199787950025368,2.29860385885321
"Ngfr.2",0,0.01769177900991,0.0255441793197699
"Ntrk1.1",0,0,0
"Sorcs3",0.033354671074474,0.0183606184143484,0.051965476001728
"Sort1.2",1.03480431609851,2.74827816325577,1.92465598587326
"Col13a1.2",0,0.0684962736213394,0
"Itgav.17",0.130285938688516,1.20868976967718,2.07659069026253
"Itgb3.12",0,0.0270895371237069,0.0207697858825573
"Ptprf.1",0.0433743472704566,0.0276331115734119,1.78814369990313
"Col13a1.3",0,0.0684962736213394,0
"Nrxn1",0.262707274369396,0.083440715866974,8.75128042724981
"Nrxn2",0.0579271977943548,0.406093361141131,1.88637306193261
"Nrxn1.1",0.262707274369396,0.083440715866974,8.75128042724981
"Nrxn2.1",0.0579271977943548,0.406093361141131,1.88637306193261
"Nrxn1.2",0.262707274369396,0.083440715866974,8.75128042724981
"Nrxn2.2",0.0579271977943548,0.406093361141131,1.88637306193261
"Brs3.1",0,0,0
"Grpr.1",0,0,0.0026958518593896
"Nmbr.1",0,0,0
"Nmur1",0,0,0
"Nmur2",0,0,0
"Nmur1.1",0,0,0
"Nmur2.1",0,0,0
"Acvr1b.4",0.137835794183125,0.133687343736933,0.188123468330725
"Acvr1c.1",0,0.0198925897937372,0.0471545440870208
"Acvr2a.14",0.274513187587627,0.29730017622726,0.258355288239563
"Acvr2b.11",0.0897456943567004,0.271630103964823,0.089911334595612
"Notch1.10",0.910763041409691,3.83776401647847,0.783600708395036
"Npbwr1",0.0713623274870386,0.015584933010103,0.0067093863694059
"Npffr1",0.542497651388095,0.379360421879548,0.663408196035204
"Npffr2.1",0,0,0
"Itga8.1",0.0249354408995474,0.343138551854423,0.00470440268893016
"Itgb1.27",5.39060502031335,11.2695919305915,0.826362408246442
"Npr1",0.67942878449908,0,0.00492831346018547
"Npr3",0,0.0331307423055434,0.00665535207542362
"Npr2",0.0888567068652972,0.214427368737291,0.52216557866811
"Npr3.1",0,0.0331307423055434,0.00665535207542362
"Npsr1",0,0,0
"Npffr1.1",0.542497651388095,0.379360421879548,0.663408196035204
"Npffr2.2",0,0,0
"Npbwr1.1",0.0713623274870386,0.015584933010103,0.0067093863694059
"Fap",0.0164709731178793,0.495095746987743,0.0246628440250201
"Mc4r.2",0,0,0
"Npffr2.3",0,0,0
"Npy1r",0.0628614092433507,1.12794519277323,0.0530240230488591
"Npy2r",0,0,0
"Npy5r",0,0,0.000726971862375859
"Prlhr",0,0,0
"Erbb3.4",0.0165706753824729,0,0.000752928447707171
"Erbb4.8",0,0,0.0031390844342208
"Erbb4.9",0,0,0.0031390844342208
"Erbb4.10",0,0,0.0031390844342208
"Gfra1.3",0.0253621389648524,0.0182732054298261,0.19384438808671
"Gfra2.1",0,2.10749735081643,0.0318954946319011
"Ret.2",0.291398348575474,0,0
"Ngfr.3",0,0.01769177900991,0.0255441793197699
"Ntrk1.2",0,0,0
"Ntrk2.1",0.149828077023532,0.170513505658193,8.41246687025608
"Ntrk3",0.127063592488345,0.0740415889723853,0.531379844086913
"Ngfr.4",0,0.01769177900991,0.0255441793197699
"Ntrk1.3",0,0,0
"Ntrk2.2",0.149828077023532,0.170513505658193,8.41246687025608
"Adora2b",0,0,0.927302750573259
"Dcc",0,0,0.0092250900092703
"Neo1",0.381400087163991,0.18785033748366,1.20355571516666
"Unc5a",0.023963245426229,0,0.00218710976008855
"Unc5b",1.17105979678321,1.89354873956678,0.0280969500483732
"Unc5c",0.229085868657637,0.336356282487252,0.487203010824344
"Unc5d",0,0,0.0173686255110332
"Cdon.2",0.152102670762591,0,0.0010298827120356
"Neo1.1",0.381400087163991,0.18785033748366,1.20355571516666
"Dcc.1",0,0,0.0092250900092703
"Unc5a.1",0.023963245426229,0,0.00218710976008855
"Lrrc4c",0.0119386255039305,0.454663735828182,0.233924545170142
"Lrrc4",0,0.458690938618138,0.306273444119853
"Ntsr1",0,0,0.00199324509777607
"Ntsr2",0.0288529105262848,0,9.78348404781035
"Sort1.3",1.03480431609851,2.74827816325577,1.92465598587326
"Nrxn1.3",0.262707274369396,0.083440715866974,8.75128042724981
"Nrxn2.3",0.0579271977943548,0.406093361141131,1.88637306193261
"Nrxn1.4",0.262707274369396,0.083440715866974,8.75128042724981
"Nrxn1.5",0.262707274369396,0.083440715866974,8.75128042724981
"Nrxn2.4",0.0579271977943548,0.406093361141131,1.88637306193261
"Robo2",0.0177846020325536,0,0.199837354030357
"Lingo1.1",0.189762956932594,0.142188575200918,0.226750017465355
"Rtn4r",0,0.0370547516171007,0.0240836742430876
"Rtn4rl1",0.0550356392086906,1.09183727094475,0.00450249501023571
"Tnfrsf1b.1",0.180674945145595,0,0
"Il6st.6",1.57803789823697,2.01528769283757,0.70551919737692
"Lifr.4",1.19913565586981,0.560214969157327,0.675532510655406
"Osmr",1.01934168757139,1.55443062821386,0.0617529640660299
"Npr3.2",0,0.0331307423055434,0.00665535207542362
"Avpr1a.1",0,0,0
"Avpr1b.1",0.0434215625593634,0,0.00755851500735858
"Avpr2.3",0,0,0
"Oxtr.1",0,0,0
"Vldlr.3",0.017508746005524,0.041531689236902,0.397509966085963
"Pdgfrb.1",0.0758526782795424,21.520745425963,0.631463956614381
"Pdgfra",0,0,0.022366492895337
"Art1",0,0,0
"Lrp1.16",0.0774387228926051,4.16004694737106,2.64922681385911
"Pdgfra.1",0,0,0.022366492895337
"Pdgfrb.2",0.0758526782795424,21.520745425963,0.631463956614381
"Flt4",1.11944173862242,0,0.000584405880745021
"Kdr.1",14.2677314414497,0.096638199588481,0.0288452283689544
"Pdgfra.2",0,0,0.022366492895337
"Pdgfrb.3",0.0758526782795424,21.520745425963,0.631463956614381
"Oprd1.1",0.00866326899831686,0.0327809440300911,0.0327885851796388
"Oprk1",0.0216250771907393,0.0321868451715407,0.0440183193277634
"Oprm1.1",0,0,0.0072748905753936
"Mrgprb2",0,0,0
"Ogfr",0.485445327275538,0.383695162778293,0.314276387173236
"Oprd1.2",0.00866326899831686,0.0327809440300911,0.0327885851796388
"Oprm1.2",0,0,0.0072748905753936
"Cxcr3.7",0,0,0
"Fgfr2.16",0,0.0266803500975079,1.61675568241759
"Ldlr.4",0.579901407888144,2.93351004917034,1.83841644306226
"Procr",0.287024141596805,0.0960319214792976,0.0284377756894677
"Sdc2.6",0.0725444892721416,8.83067083031344,2.07091700186607
"Thbd.1",3.98035392834461,0.756409818042469,0.00448835848356652
"Flt1",47.7547030133341,1.28109596579968,0.0672117464374381
"Nrp1.4",2.79971558396577,0.823129933751074,0.364689434741038
"Nrp2",0.334376365986056,0.12054189207033,0.0470161923073881
"Flt1.1",47.7547030133341,1.28109596579968,0.0672117464374381
"Cd4.2",0.0178712664542061,0.0161134686115917,0
"Pla2r1",0.0202219564662201,1.26203621773015,0.0211660832864045
"Lrp1.17",0.0774387228926051,4.16004694737106,2.64922681385911
"Igf2r.1",0.197899946051356,1.83898648974799,0.287426529640459
"Lrp1.18",0.0774387228926051,4.16004694737106,2.64922681385911
"Lrp2.10",0,0.0172492139026256,0.00624937123214078
"Plaur.3",0.0913073008302006,0.00855188263252594,0.00198800453988301
"St14.1",0.049256261881109,0.0421109014909789,0.069084171775532
"F2r.2",0.00983166966713379,2.44753020616985,0.134693542728941
"F2rl1.1",0,0.0308376319638307,0.00104602751620581
"F3.2",0,0.0838512907632802,22.7087119732712
"Itga9.5",0,0.144078145590631,0.0042043541850421
"Itgb1.28",5.39060502031335,11.2695919305915,0.826362408246442
"Plgrkt",0.234427686959641,0.229728438682758,0.225964065896171
"Abca1.1",0.766541131804814,0.0189724575373596,2.72155990387438
"Mchr1",0,0,9.81172853859976e-05
"Oprl1",0,0.148712760630209,0.00327275895869557
"Sell.2",0,0,0.00257138009989871
"Mc1r.1",0.14897617400159,0.148709044437975,0.333748895748141
"Mc2r.2",0,0,0
"Mc3r.2",0,0,0.00060133837319722
"Mc4r.3",0,0,0
"Mc5r.2",0,0,0
"Oprd1.3",0.00866326899831686,0.0327809440300911,0.0327885851796388
"Oprk1.1",0.0216250771907393,0.0321868451715407,0.0440183193277634
"Oprm1.3",0,0,0.0072748905753936
"Htr2a",0.0252664709537107,0,0.00414765410458107
"Npy5r.1",0,0,0.000726971862375859
"Prlhr.1",0,0,0
"Prlr.1",0.00905940024899492,0.0436437062242222,0.0456376816593807
"Procr.1",0.287024141596805,0.0960319214792976,0.0284377756894677
"Thbd.2",3.98035392834461,0.756409818042469,0.00448835848356652
"Prokr1",0,0,0.00383885317884676
"Prokr2",0.00556093442847851,0,0.0137736897156099
"Prokr1.1",0,0,0.00383885317884676
"Prokr2.1",0.00556093442847851,0,0.0137736897156099
"Axl.2",0.0400928594192823,8.88061820254451,1.62521772202999
"Tyro3.1",0.0202884969709902,0,0.1404458095495
"Tmem222",0.188590848468552,0.18927371828433,0.49851767604792
"Celsr1",0,0,0.27777186264634
"Gpr37",0.148345044003382,0.117776063625503,1.26201121351505
"Gpr37l1",0.0391013707865464,0.0988407875218975,55.0266067605075
"Lrp1.19",0.0774387228926051,4.16004694737106,2.64922681385911
"Ncstn.1",0.496234093994629,0.674106061559551,0.366842348150883
"Notch1.11",0.910763041409691,3.83776401647847,0.783600708395036
"Notch2.5",0.154245666680735,0.560892233782178,1.06528457866335
"Notch3.4",0.118277804212087,22.7916335540945,0.211662271197631
"Notch4.2",0.991832270900698,0.312677052979174,0.109801472419199
"Gfra1.4",0.0253621389648524,0.0182732054298261,0.19384438808671
"Gfra4",0.0100028069904126,0,0.00892554802736929
"Ret.3",0.291398348575474,0,0
"Jmjd6",0.41655341539426,0.618904630848309,0.306704310285352
"Scarb1.1",2.9105313133663,1.18771038776266,0.237839885072129
"Cav1.4",2.9990144602745,0.0731830475858647,0.0151885776458493
"Ptgdr2",0.0122318418124189,0.0784865505623598,0.00688830344546022
"Pth1r",0.00598138858889262,3.63619047519299,0.0460165834970899
"Pth2r",0,0,0.00391974794251393
"Prlhr.2",0,0,0
"Pth1r.1",0.00598138858889262,3.63619047519299,0.0460165834970899
"Pth2r.1",0,0,0.00391974794251393
"Pth1r.2",0.00598138858889262,3.63619047519299,0.0460165834970899
"Pth2r.2",0,0,0.00391974794251393
"Alk.1",0,0,0.00154546870304653
"Cdh10",0,0.0280118824044624,1.75427712432339
"Plxnb2",0.032547650602184,2.26751578460379,0.44637205388351
"Ptprb",19.1358982041515,0,0.00654835514230273
"Ptprs.1",0.195082966707606,0.59139938182434,0.958144239110744
"Ptprz1.1",0.0921671116479592,0.0500019272281951,16.1959711001823
"Sdc1.5",0,0,0.011286111191182
"Sdc3.5",1.50655369876489,9.31190972609081,0.64031874757201
"Fap.1",0.0164709731178793,0.495095746987743,0.0246628440250201
"Npy1r.1",0.0628614092433507,1.12794519277323,0.0530240230488591
"Npy2r.1",0,0,0
"Npy5r.2",0,0,0.000726971862375859
"P2ry14",0.0315196890048516,11.5674399070826,0.094185047645846
"Qrfpr",0,0,0.000601523085794369
"Ccrl2",0.313232908995526,0.56403097511933,0.00858307671164889
"Cmklr1",0.00418114515480867,0.035506499811006,0.000805986608397177
"Gpr1",0.0124494969655728,0,0.00458616768814766
"Notch1.12",0.910763041409691,3.83776401647847,0.783600708395036
"Stra6",1.35120479656039,0,0.00459168405076465
"Itga3.4",0.394997291312908,0,0.0244019770160602
"Itgb1.29",5.39060502031335,11.2695919305915,0.826362408246442
"Lrp8.2",2.58034371947727,0,0.714057655239907
"Vldlr.4",0.017508746005524,0.041531689236902,0.397509966085963
"Atp6ap2",0.834119645963861,1.51689857026037,2.10872847933559
"Neo1.2",0.381400087163991,0.18785033748366,1.20355571516666
"Neo1.3",0.381400087163991,0.18785033748366,1.20355571516666
"Cacna1c",0,1.55920307349636,0.0187173764668473
"Abca1.2",0.766541131804814,0.0189724575373596,2.72155990387438
"Rxfp1",0,0.0816975950529204,0.020023911192703
"Rxfp2.1",0,0,0.0023657217874108
"Rxfp1.1",0,0.0816975950529204,0.020023911192703
"Rxfp2.2",0,0,0.0023657217874108
"Rxfp3.1",0,0,0
"Rxfp4.1",0,0,0
"Nrxn1.6",0.262707274369396,0.083440715866974,8.75128042724981
"C5ar1.2",0,0,0
"Lgr4.1",0.0581843858640945,0.199787950025368,2.29860385885321
"Lgr5",0.0217018171834232,0.049390838764007,0.0364095731118541
"Lgr6",0.0563507770254883,0,1.53755415249738
"Lrp6.4",1.20794728025761,0.749916431758507,0.339700888015416
"Znrf3",1.40641468668667,1.83928204257237,3.89287375000126
"Lgr4.2",0.0581843858640945,0.199787950025368,2.29860385885321
"Lgr5.1",0.0217018171834232,0.049390838764007,0.0364095731118541
"Lgr6.1",0.0563507770254883,0,1.53755415249738
"Fzd8.1",0.247093300500843,0.328221543638799,0.44007830794028
"Lgr4.3",0.0581843858640945,0.199787950025368,2.29860385885321
"Lgr5.2",0.0217018171834232,0.049390838764007,0.0364095731118541
"Lgr6.2",0.0563507770254883,0,1.53755415249738
"Lrp6.5",1.20794728025761,0.749916431758507,0.339700888015416
"Sdc4.5",0.114843299435552,0.214111854714182,2.46743274606637
"Lgr4.4",0.0581843858640945,0.199787950025368,2.29860385885321
"Lgr5.3",0.0217018171834232,0.049390838764007,0.0364095731118541
"Lgr6.3",0.0563507770254883,0,1.53755415249738
"Cntnap1",0.0213722597128445,0.0193434219053739,0.00671181339895919
"Lingo1.2",0.189762956932594,0.142188575200918,0.226750017465355
"Rtn4r.1",0,0.0370547516171007,0.0240836742430876
"Tnfrsf19",2.10283893832182,1.48573263123421,2.28323120901491
"Tlr4.1",0,0.267160517689184,0.0451572068108549
"Tlr4.2",0,0.267160517689184,0.0451572068108549
"Lmbr1l",0.0553740813653521,0,0.0956142528091232
"Lrp2.11",0,0.0172492139026256,0.00624937123214078
"Marco",0,0,0
"Marco.1",0,0,0
"Sele",0,0,0
"Sell.3",0,0,0.00257138009989871
"Selp",0,0,0.0025448181755752
"Nrp1.5",2.79971558396577,0.823129933751074,0.364689434741038
"Nrp2.1",0.334376365986056,0.12054189207033,0.0470161923073881
"Plxna1",0.17784898994928,0.391116192226982,0.363335619417607
"Plxna2",1.60458078740033,0.271093951304881,0.356655662820045
"Plxna4",1.26396433178496,0.79973557122173,1.17459022236344
"Nrp1.6",2.79971558396577,0.823129933751074,0.364689434741038
"Nrp2.2",0.334376365986056,0.12054189207033,0.0470161923073881
"Nrp1.7",2.79971558396577,0.823129933751074,0.364689434741038
"Nrp2.3",0.334376365986056,0.12054189207033,0.0470161923073881
"Plxnd1",0.453016175520784,0,0.0517457996139244
"Nrp1.8",2.79971558396577,0.823129933751074,0.364689434741038
"Plxnd1.1",0.453016175520784,0,0.0517457996139244
"Nrp1.9",2.79971558396577,0.823129933751074,0.364689434741038
"Nrp2.4",0.334376365986056,0.12054189207033,0.0470161923073881
"Plxna3",0,0,0.0811042484995595
"Nrp2.5",0.334376365986056,0.12054189207033,0.0470161923073881
"Plxnd1.2",0.453016175520784,0,0.0517457996139244
"Dcbld2",0.402596626446205,0.658801777637975,0.174489308430866
"Plxnb2.1",0.032547650602184,2.26751578460379,0.44637205388351
"Cd72",0.0565859020139982,0.185541747327123,0.0441328562637105
"Erbb2.5",0.11253992000383,0.118109404429244,0.120546066723731
"Met.2",0.00656983260225828,0,0.012419305547198
"Plxnb1",0.0700519099753776,0.737296125337821,1.36526286224936
"Plxnb2.2",0.032547650602184,2.26751578460379,0.44637205388351
"Nrp2.6",0.334376365986056,0.12054189207033,0.0470161923073881
"Plxnb2.3",0.032547650602184,2.26751578460379,0.44637205388351
"Met.3",0.00656983260225828,0,0.012419305547198
"Plxnb3",0.0246106195602924,0,0.0122306534689411
"Plxna2.1",1.60458078740033,0.271093951304881,0.356655662820045
"Plxna4.1",1.26396433178496,0.79973557122173,1.17459022236344
"Kdr.2",14.2677314414497,0.096638199588481,0.0288452283689544
"Plxna1.1",0.17784898994928,0.391116192226982,0.363335619417607
"Trem2",0.0194820924475333,0.0209447275115678,0.00295240285013497
"Tyrobp",0,0,0.00405051111006449
"Itga1.4",7.18051197102103,23.9401247233624,0.899004113867398
"Itgb1.30",5.39060502031335,11.2695919305915,0.826362408246442
"Plxnc1",0.0216222279407728,0.0482798921732345,0.153902849015748
"Slc16a2",3.73232652801145,0.475349726864348,0.355102439875238
"Lrp1.20",0.0774387228926051,4.16004694737106,2.64922681385911
"Sdc2.7",0.0725444892721416,8.83067083031344,2.07091700186607
"Lrp1.21",0.0774387228926051,4.16004694737106,2.64922681385911
"Lrp2.12",0,0.0172492139026256,0.00624937123214078
"Lrp1.22",0.0774387228926051,4.16004694737106,2.64922681385911
"Lrp1.23",0.0774387228926051,4.16004694737106,2.64922681385911
"Sele.1",0,0,0
"Selp.1",0,0,0.0025448181755752
"Fzd2",0,0.121156605517605,4.18090459267794
"Fzd6.1",3.15255325792391,1.76519760255563,0.10406366836483
"Tlr2.2",0,0,0.00210086873596286
"Abca1.3",0.766541131804814,0.0189724575373596,2.72155990387438
"Sstr2.1",0.00718488685751195,0,0.000859663503852574
"Cd177",0,0,0
"Cldn4",0,0,0
"Slc37a1",0,0,0.0074965955016676
"Boc.2",0.248246529140986,0.13389609418942,0.649918499950953
"Cdon.3",0.152102670762591,0,0.0010298827120356
"Gpc5",0,0.108520909880784,2.04279532065141
"Hhip.2",0.0204485463852702,0,0.286013165916059
"Lrp2.13",0,0.0172492139026256,0.00624937123214078
"Ptch1.2",0.360950517247696,0.450887489529504,3.2269975899623
"Ptch2.2",0,0.0478285761601922,0.0211600293575011
"Smo",0.197096633873766,0.500428800289353,0.39282941861782
"Gpc1.2",0,0.0348405367191102,0.0982022586185453
"Robo1.1",0.0320285622053485,0,0.226494040341187
"Sdc1.6",0,0,0.011286111191182
"Gpc1.3",0,0.0348405367191102,0.0982022586185453
"Robo1.2",0.0320285622053485,0,0.226494040341187
"Robo2.1",0.0177846020325536,0,0.199837354030357
"Robo4",3.45870333757525,0,0.0016134187424427
"Sdc1.7",0,0,0.011286111191182
"Robo2.2",0.0177846020325536,0,0.199837354030357
"Insr.6",1.3389573598971,0.422276851119824,0.607581530693606
"Lrp5.2",0.865256685287595,1.1138677001597,0.311501980076059
"Lrp6.6",1.20794728025761,0.749916431758507,0.339700888015416
"Egfr.16",0.0302283868193586,0.235963377915261,1.63781937177375
"Nrsn1",0.0541082868521478,0.150709259743218,0.0995493875215757
"St14.2",0.049256261881109,0.0421109014909789,0.069084171775532
"Cd44.11",0,0.0477262608666723,0.344087069108135
"Itga4.5",0.233671145718768,4.56262524747789,0.124503678306689
"Itga5.15",0.0353213870249008,0.0116092882224864,0.00874076256016625
"Itga9.6",0,0.144078145590631,0.0042043541850421
"Itgav.18",0.130285938688516,1.20868976967718,2.07659069026253
"Itgb1.31",5.39060502031335,11.2695919305915,0.826362408246442
"S1pr1",5.35803380775568,0.0569723015538464,34.1892562730666
"Sstr1.1",0.0204708486947802,0,0.00107738953604754
"Sstr2.2",0.00718488685751195,0,0.000859663503852574
"Sstr3.1",0,0,0.0118594864146644
"Sstr4.1",0,0,0
"Sstr5.1",0,0,0
"Nrxn1.7",0.262707274369396,0.083440715866974,8.75128042724981
"Tacr1",0.00743747002505588,0.0552615610471358,0.0259154583789446
"Tacr2",0,0,0
"Tacr3",0,0,0
"Tacr1.1",0.00743747002505588,0.0552615610471358,0.0259154583789446
"Tacr2.1",0,0,0
"Tacr3.1",0,0,0
"Tmem67",0.0672243200983748,0.164845835692247,0.181086332668172
"Acvr1b.5",0.137835794183125,0.133687343736933,0.188123468330725
"Acvr1c.2",0,0.0198925897937372,0.0471545440870208
"Acvr2a.15",0.274513187587627,0.29730017622726,0.258355288239563
"Lrp1.24",0.0774387228926051,4.16004694737106,2.64922681385911
"Vldlr.5",0.017508746005524,0.041531689236902,0.397509966085963
"Tfr2",0.00960366860974194,0.0105290912517883,0.0282738524005926
"Tfrc",7.18727887731417,0.202146191678389,1.08106926188255
"Egfr.17",0.0302283868193586,0.235963377915261,1.63781937177375
"Erbb2.6",0.11253992000383,0.118109404429244,0.120546066723731
"Erbb4.11",0,0,0.0031390844342208
"Acvrl1.2",2.36627260441293,0.0650014334873239,0.0018297081350765
"Eng.5",10.1623039304866,2.45706010915809,0.00494363971018181
"Itgav.19",0.130285938688516,1.20868976967718,2.07659069026253
"Itgb6.1",0.0218175161537634,0,0.0480032500992276
"Itgb8.3",0.00634910375983998,0,1.72349207532524
"Sdc2.8",0.0725444892721416,8.83067083031344,2.07091700186607
"Tgfbr1.2",0.48654641409109,0.361584685016603,0.224466954086315
"Tgfbr2",4.8015274114898,1.4350713618208,0.137673019043904
"Tgfbr3.2",1.81890419094556,1.59095167074121,0.0140578581857146
"Eng.6",10.1623039304866,2.45706010915809,0.00494363971018181
"Tgfbr1.3",0.48654641409109,0.361584685016603,0.224466954086315
"Tgfbr2.1",4.8015274114898,1.4350713618208,0.137673019043904
"Tgfbr3.3",1.81890419094556,1.59095167074121,0.0140578581857146
"Acvrl1.3",2.36627260441293,0.0650014334873239,0.0018297081350765
"Eng.7",10.1623039304866,2.45706010915809,0.00494363971018181
"Tgfbr1.4",0.48654641409109,0.361584685016603,0.224466954086315
"Tgfbr2.2",4.8015274114898,1.4350713618208,0.137673019043904
"Tgfbr3.4",1.81890419094556,1.59095167074121,0.0140578581857146
"Itgb1.32",5.39060502031335,11.2695919305915,0.826362408246442
"Itgb3.13",0,0.0270895371237069,0.0207697858825573
"Sdc4.6",0.114843299435552,0.214111854714182,2.46743274606637
"Asgr1",0,0,0
"Lrp2.14",0,0.0172492139026256,0.00624937123214078
"Cd36.2",0.017384238167643,0,0.00116698757399621
"Cd47.1",3.23181399789037,1.25750325472766,5.8804345319029
"Itga2b.9",0.112984957977342,0,0.00394342356740384
"Itga3.5",0.394997291312908,0,0.0244019770160602
"Itga4.6",0.233671145718768,4.56262524747789,0.124503678306689
"Itga6.4",11.2618031236467,0.0642273841813987,3.56425228841093
"Itgb1.33",5.39060502031335,11.2695919305915,0.826362408246442
"Itgb3.14",0,0.0270895371237069,0.0207697858825573
"Lrp1.25",0.0774387228926051,4.16004694737106,2.64922681385911
"Lrp5.3",0.865256685287595,1.1138677001597,0.311501980076059
"Sdc1.8",0,0,0.011286111191182
"Tnfrsf11b.1",0,0,0.0237308691501716
"Cd47.2",3.23181399789037,1.25750325472766,5.8804345319029
"Itga4.7",0.233671145718768,4.56262524747789,0.124503678306689
"Itga6.5",11.2618031236467,0.0642273841813987,3.56425228841093
"Itgb1.34",5.39060502031335,11.2695919305915,0.826362408246442
"Notch3.5",0.118277804212087,22.7916335540945,0.211662271197631
"Mpl",0,0,0
"Cd63",0.147451604996105,3.52278521467448,4.07132176744225
"Itga3.6",0.394997291312908,0,0.0244019770160602
"Itgb1.35",5.39060502031335,11.2695919305915,0.826362408246442
"Agtr2.3",0,0,0
"Kdr.3",14.2677314414497,0.096638199588481,0.0288452283689544
"Cntn1.2",0.0782199556718556,0.172059691555559,0.579591199474645
"Egfr.18",0.0302283868193586,0.235963377915261,1.63781937177375
"Itga5.16",0.0353213870249008,0.0116092882224864,0.00874076256016625
"Itga7.2",0.131937633688628,3.93781121628047,0.715993377597892
"Itgb1.36",5.39060502031335,11.2695919305915,0.826362408246442
"Ptprb.1",19.1358982041515,0,0.00654835514230273
"Tnfrsf10b.1",0.34656933698166,0.295419146909017,0.380637695792169
"Tnfrsf11b.2",0,0,0.0237308691501716
"Tnfrsf11a",0.287608805526798,0.178800596861672,0.0449238796486428
"Tnfrsf11b.3",0,0,0.0237308691501716
"Tnfrsf12a",0.454326507099999,0.0910111290155589,0.0265243558186599
"Tnfrsf25",0.187450552475798,0,0.00385979313299829
"Tnfrsf13b",0,0,0.00167316108045636
"Tnfrsf13c",0.0287363831623146,0.0115509439378103,0.0317324527557351
"Tnfrsf17",0,0,0
"Fas.1",0.86585598917919,0.0151018225929917,0.04673172505911
"Sdc2.9",0.0725444892721416,8.83067083031344,2.07091700186607
"Tnfrsf11b.4",0,0,0.0237308691501716
"Tnfrsf13b.1",0,0,0.00167316108045636
"Tnfrsf14.2",0.276517578554773,0.265808812746837,0.483345434285992
"Tnfrsf17.1",0,0,0
"Tnfrsf1a.2",0.826804783511364,2.18002481822398,0.868190979712704
"Ltbr.2",0.548227973877123,0.489709473377269,0.290636107158658
"Tnfrsf14.3",0.276517578554773,0.265808812746837,0.483345434285992
"Tnfrsf25.1",0.187450552475798,0,0.00385979313299829
"Tnfrsf18",0.0253291739575342,0,0
"Tnfrsf4",0,0,0.00847691876794994
"Traf2",0.217644004090733,0.0634696393002734,0.2541349331337
"Tnfrsf8",0,0,0
"Tnfrsf1a.3",0.826804783511364,2.18002481822398,0.868190979712704
"Tnfrsf1b.2",0.180674945145595,0,0
"Tnfrsf21.1",0.366920242917488,4.62561976702261,0.136778555100383
"Traf2.1",0.217644004090733,0.0634696393002734,0.2541349331337
"Trhr",0.0252000175242388,0.0147831244200765,0.0482694959835889
"Tshr.6",0.0121184173404178,0,0.00403385405844348
"Il7r.1",0.0237952272114202,0,0.0129354331008669
"Crhr1.2",0,0.0299465484868413,0.00775737702274314
"Crhr2.1",0,0,0
"Il10rb.1",2.20125440617663,0.481013322337891,0.202385394776388
"Crhr1.3",0,0.0299465484868413,0.00775737702274314
"Crhr2.2",0,0,0
"Il10rb.2",2.20125440617663,0.481013322337891,0.202385394776388
"Crhr1.4",0,0.0299465484868413,0.00775737702274314
"Crhr2.3",0,0,0
"Uts2r",0,0,0
"Uts2r.1",0,0,0
"Cxcr2.4",0.0898117152187757,0.170586811574484,0.439399538948932
